Is triggered when ShootingStar pattern is formed;Jest włączana, gdy powstanie formacja ShootingStar ;;
Number of bars the value has to be falling;Liczba słupków, których wartość musi opadać ;;
If set to true, then indicator doesn't have to be falling all the time, it can have some values that are equal (but it cannot be rising);Jeśli ustawione na true, wtedy wskaźnik nie musi opadać przez cały czas. Może też mieć kilka wartości, którym jest równy, chodzi jednak o to, że nie może wzrosnąć ;;
Bars falling;Malejące słupki ;;
Falling properties;Właściwości obniżania się ;;
Allow same values;Zezwól na identyczne wartości ;;
Number of bars the value has to be rising;Liczba słupków, których wartość musi rosnąć ;;
If set to true, then indicator doesn't have to be rising all the time, it can have some values that are equal (but it cannot be falling);Jeśli ustawione na true, wtedy wskaźnik nie musi rosnąć przez cały czas. Może też mieć kilka wartości, którym jest równy, chodzi jednak o to, że nie może on opadać ;;
Bars rising;Rosnące słupki ;;
Rising properties;Właściwości wzrostu ;;
Absolute value of a number;Wartość bezwzględna liczby ;;
Converts real pips value (for example 0.002) to pips that can be used in stop loss or profit target. Example: converts 0.002 to 20. This is an opposite function to ConvertToRealPips();Konwertuje rzeczywistą wartość pipsów (na przykład 0.002) na pipsy, które można zastosować w stop lossie lub profit targecie. Przykład: przelicza 0.002 na 20. Jest to funkcja przeciwna do funkcji ConvertToRealPips() ;;
Converts number to real pips that can be used as price level for price, stop loss or profit target. Example: converts 20 to 0.002. This is an opposite function to ConvertToPips();Funkcja ta konwertuje liczbę na prawdziwe pipsy, które można zastosować jako poziom cenowy dla ceny, stop lossa lub profit targetu. Przykład: przelicza 20 na 0,002. Jest to funkcja przeciwna do funkcji ConvertToPips() ;;
Call your own function. You can specify any MQL command here or call a function defined in /Code/CustomFunctions.mq4 file. You are responsible for using the function correctly;Wywołaj swoją własną funkcję. Możesz określić dowolne polecenie MQL lub wywołać funkcję zdefiniowaną w pliku /Code/CustomFunctions.mq4 Użytkownik jest odpowiedzialny za prawidłowe korzystanie z funkcji ;;
Exponential value of a number;Wartość wykładnicza liczby ;;
Returns day as YYYYMMDD number, comparable with Bar Time or Current Time values;Zwraca dzień jako numer YYYYMMDD, porównywalny do Czasów Słupka lub Obecnych Wartości Czasowych ;;
Returns time as HHMMNN number, comparable with Bar Time or Current Time values;Zwraca czas jako numer HHMMNN, porównywalny do Czasów Słupka lub Obecnych Wartości Czasowych ;;
Highest value of indicator in given period;Najwyższa wartość wskaźnika w danym okresie ;;
Period (bars back) in which indicator highest value is checked;Okres (słupków wstecz), w którym sprawdzana jest najwyższa wartość wskaźnika ;;
Nth highest value in given period. ) means highest value, 1 means second highest value, etc.;N-ta najwyższa wartość w danym okresie. ) oznacza najwyższą wartość, 1 oznacza drugą najwyższą wartość, itd. ;;
Nth highest value;N-ta najwyższa wartość ;;
Lowest value of indicator in given period;Najniższa wartość wskaźnika w danym okresie ;;
Period (bars back) in which indicator lowest value is checked;Okres (słupków wstecz), w którym sprawdzana jest najniższa wartość wskaźnika ;;
Nth lowest value in given period. ) means lowest value, 1 means second lowest value, etc.;N-ta najniższa wartość w danym okresie. ) oznacza najniższą wartość, 1 oznacza drugą najniższą wartość, itd. ;;
Nth lowest value;N-ta najniższa wartość ;;
Maximum of two values;Maksimum z dwóch wartości ;;
Minimum of two values;Minimum z dwóch wartości ;;
Returns the most recent value of indicator in the last X bars.;Zwraca ostatnią wartość wskaźnika w ostatnich X-barach. ;;
Number of bars back for which the indicator value is checked;Liczba słupków wstecz, w których sprawdzana jest wartość wskaźnika ;;
Rounds value to given decimal places;Zaokrągla wartość do podanych miejsc dziesiętnych ;;
Input;Wejście ;;
Is triggered if ADX changes direction downwards;Jest uruchamiane, gdy ADX zmieni kierunek w dół ;;
Is triggered if ADX changes direction upwards;Jest uruchamiane, gdy ADX zmieni kierunek w górę ;;
Is triggered if ADX is falling;Jest uruchomione, gdy ADX obniża się ;;
Is triggered if ADX is rising;Jest uruchomione, gdy ADX rośnie ;;
Is triggered if Aroon Up crosses above Aroon Down;Jest uruchamiane, gdy Aroon Up przekrzyżuje i wzrośnie ponad Aroon Down ;;
Is triggered if Aroon Up crosses below Aroon Down;Jest uruchamiane, gdy Aroon Up przekrzyżuje i zmaleje pod Aroon Down ;;
Is triggered if Aroon Down falls from top and Aroon Up is around middle of the range;Jest uruchamiane, gdy Aroon Down spadnie z góry a Aroon Up znajduje się w środkowej części zakresu ;;
Is triggered if Aroon Up rises from bottom and Aroon Down is around middle of the range;Jest uruchamiane, gdy Aroon Up odbije się od dna a Aroon Down znajduje się w środkowej części zakresu ;;
Is triggered if ATR changes direction downwards;Jest uruchamiane, gdy ATR zmieni kierunek w dół ;;
Is triggered if ATR changes direction upwards;Jest uruchamiane, gdy ATR zmieni kierunek w górę ;;
Is triggered if ATR is falling;Jest uruchomione, gdy ATR obniża się ;;
Is triggered if ATR is rising;Jest uruchomione, gdy ATR rośnie ;;
Is triggered if Volume is falling;Jest uruchomione, gdy Wolumen obniża się ;;
Is triggered if Volume is rising;Jest uruchomione, gdy Wolumen rośnie ;;
Is triggered if AWO changes direction downwards;Jest uruchamiane, gdy AWO zmieni kierunek w dół  ;;
Is triggered if Awesome Oscillator changes direction upwards;Jest uruchamiane, gdy Awesome Oscillator zmieni kierunek w górę ;;
Is triggered if Awesome Oscillator is falling;Jest uruchomione, gdy Awesome Oscillator obniża się ;;
Is triggered if Awesome Oscillator is rising;Jest uruchomione, gdy Awesome Oscillator rośnie ;;
returns value of biggest range (high - low of one candle) of candles in given period;zwraca wartość największego zakresu (high - low jednej świecy) świec w danym okresie ;;
returns highest high of candles in given time range;zwraca wartość najwyższego high świec w danym przedziale czasowym ;;
returns lowest low of candles in given time range;zwraca wartość najniższego low świec w danym przedziale czasowym ;;
returns value of smallest range (high - low of one candle) of candles in given period;zwraca wartość najmniejszego zakresu (high - low jednej świecy) świec w danym okresie ;;
Is triggered if Bears Power changes direction downwards;Jest uruchamiane, gdy wskaźnik Bears Power zmieni kierunek w dół ;;
Is triggered if Bears Power changes direction upwards;Jest uruchamiane, gdy wskaźnik Bears Power zmieni kierunek w górę ;;
Is triggered if Bears Power is falling;Jest uruchomione, gdy wskaźnik Bears Power obniża się ;;
Is triggered if Bears Power is rising;Jest uruchomione, gdy wskaźnik Bears Power rośnie ;;
Is triggered if BB is falling;Jest uruchomione, gdy wskaźnik BB obniża się ;;
Is triggered if BB is rising;Jest uruchomione, gdy wskaźnik BB rośnie ;;
Is triggered if Bulls Power changes direction downwards;Jest uruchamiane, gdy wskaźnik Bulls Power zmieni kierunek w dół ;;
Is triggered if Bulls Power changes direction upwards;Jest uruchamiane, gdy wskaźnik Bulls Power zmieni kierunek w górę ;;
Is triggered if Bulls Power is falling;Jest uruchomione, gdy wskaźnik Bulls Power obniża się ;;
Is triggered if Bulls Power is rising;Jest uruchomione, gdy wskaźnik Bulls Power rośnie ;;
Commodity channel index;Commodity channel index ;;
Is triggered if CCI changes direction downwards;Jest uruchamiane, gdy wskaźnik CCI zmieni kierunek w dół ;;
Is triggered if CCI changes direction upwards;Jest uruchamiane, gdy wskaźnik CCI zmieni kierunek w górę ;;
Is triggered if CCI is falling;Jest uruchomione, gdy wskaźnik CCI obniża się ;;
Is triggered if CCI is rising;Jest uruchomione, gdy wskaźnik CCI rośnie ;;
DeMarker;DeMarker ;;
Is triggered if DeMarker changes direction downwards;Jest uruchamiane, gdy wskaźnik DeMarker zmieni kierunek w dół ;;
Is triggered if DeMarker changes direction upwards;Jest uruchamiane, gdy wskaźnik DeMarker zmieni kierunek w górę ;;
Is triggered if DeMarker is falling;Jest uruchomione, gdy wskaźnik DeMarker obniża się ;;
Is triggered if DeMarker is rising;Jest uruchomione, gdy wskaźnik DeMarker rośnie ;;
Is triggered if DI- changes direction downwards;Jest uruchamiane, gdy wskaźnik DI- zmieni kierunek w dół ;;
Is triggered if DI- changes direction upwards;Jest uruchamiane, gdy wskaźnik DI- zmieni kierunek w górę ;;
Is triggered if DI- is falling;Jest uruchomione, gdy wskaźnik DI- obniża się ;;
Is triggered if DI- is rising;Jest uruchomione, gdy wskaźnik DI- rośnie ;;
Is triggered if DI+ changes direction downwards;Jest uruchamiane, gdy wskaźnik DI+ zmieni kierunek w dół ;;
Is triggered if DI+ changes direction upwards;Jest uruchamiane, gdy wskaźnik DI+ zmieni kierunek w górę ;;
Is triggered if DI+ is falling;Jest uruchomione, gdy wskaźnik DI+ obniża się ;;
Is triggered if DI+ is rising;Jest uruchomione, gdy wskaźnik DI+ rośnie ;;
Choose range of Fibo indicator;Wybierz zakres wskaźnika Fibo ;;
Only for some of Fibo ranges - select value of X here;Tylko niektóre z zakresów Fibo - tu wybierz wartość dla X ;;
Returns highest value of given period of bars;Zwraca najwyższą wartość słupków danego okresu ;;
returns shift of the bar with highest value from the bars of given type;zwraca przesunięcie słupka o najwyższej wartości - ze wszystkich słupków danego typu ;;
Returns lowest value of given period of bars;Zwraca najniższą wartość słupków danego okresu ;;
returns shift of the bar with lowest value from the bars of given type;zwraca przesunięcie słupka o najniższej wartości - ze wszystkich słupków danego typu ;;
Tenkan;Tenkan ;;
Kijun;Kijun ;;
Senkou;Senkou ;;
Signal strength (at least);Siła sygnału (co najmniej) ;;
Signal strength;Siła sygnału ;;
Is triggered if Bar closes above KC Lower band;Jest uruchamiana, gdy Słupek zamknie nad KC Lower band ;;
Is triggered if Bar closes above KC Upper band;Jest uruchamiany, gdy Słupek zamknie nad KC Upper band ;;
Is triggered if Bar closes below KC Lower band;Jest uruchamiany, gdy Słupek zamknie pod KC Lower band ;;
Is triggered if Bar closes below KC Upper band;Jest uruchamiany, gdy Słupek zamknie pod KC Upper band ;;
Is triggered if Bar opens above KC Lower band;Jest uruchamiany, gdy Słupek otworzy nad KC Lower band ;;
Is triggered if Bar opens above KC Lower band after opened below;Jest uruchamiany, gdy Słupek otworzy nad KC Lower band po pierwotnym otwarciu poniżej niego ;;
Is triggered if Bar opens above KC Upper band;Jest uruchamiany, gdy Słupek otworzy nad KC Upper band ;;
Is triggered if Bar opens above KC Upper band after opened below;Jest uruchamiany, gdy Słupek otworzy nad KC Upper band po pierwotnym otwarciu poniżej niego ;;
Is triggered if Bar opens below KC Lower band;Jest uruchamiany, gdy Słupek otworzy pod KC Lower band ;;
Is triggered if Bar opens below KC Lower band after opened above;Jest uruchamiany, gdy Słupek otworzy pod KC Lower band po pierwotnym otwarciu ponad nim ;;
Is triggered if Bar opens below KC Upper band;Jest uruchamiany, gdy Słupek otworzy pod KC Upper band ;;
Is triggered if Bar opens below KC Upper band after opened above;Jest uruchamiany, gdy Słupek otworzy pod KC Upper band po pierwotnym otwarciu ponad nim ;;
Is triggered if KC Lower band is falling;Jest uruchomiony, gdy wskaźnik KC Lower band obniża się ;;
Is triggered if KC Lower band is rising;Jest uruchomiony, gdy wskaźnik KC Lower band rośnie ;;
Is triggered if KC Upper band is falling;Jest uruchomiony, gdy wskaźnik KC Upper band obniża się ;;
Is triggered if KC Upper band is rising;Jest uruchomiony, gdy wskaźnik KC Upper band rośnie ;;
Is triggered if LinReg is falling;Jest uruchomiony, gdy wskaźnik LinReg obniża się ;;
Is triggered if LinReg is rising;Jest uruchomiony, gdy wskaźnik LinReg rośnie ;;
Is triggered if MACD Main changes direction downwards;Jest uruchamiany, gdy wskaźnik MACD (Główny) zmieni kierunek w dół ;;
Is triggered if MACD Main changes direction upwards;Jest uruchamiany, gdy wskaźnik MACD (Główny) zmieni kierunek w górę ;;
Is triggered if MACD Main is falling;Jest uruchomiony, gdy wskaźnik MACD (Główny) obniża się ;;
Is triggered if MACD Main is rising;Jest uruchomiony, gdy wskaźnik MACD (Główny) rośnie ;;
Is triggered if MACD Signal is falling;Jest uruchomiony, gdy wskaźnik MACD (Sygnał) obniża się ;;
Is triggered if MACD Signal is rising;Jest uruchomiony, gdy wskaźnik MACD (Sygnał) rośnie ;;
Is triggered if Momentum is falling;Jest uruchomiony, gdy wskaźnik Momentum obniża się ;;
Is triggered if Momentum is rising;Jest uruchomiony, gdy wskaźnik Momentum rośnie ;;
Exponential Moving Average;Exponential Moving Average ;;
Linear Weighted Moving Average;Linear Weighted Moving Average ;;
Is triggered if MA is falling;Jest uruchomiony, gdy wskaźnik MA obniża się ;;
Is triggered if MA is rising;Jest uruchomiony, gdy wskaźnik MA rośnie ;;
Simple Moving Average;Simple Moving Average ;;
Smoothed Moving Average;Smoothed Moving Average ;;
Triple Exponential Moving Average;Triple Exponential Moving Average ;;
Fast EMA;Fast EMA ;;
Slow EMA;Slow EMA ;;
Is triggered if OSMA changes direction downwards;Jest uruchamiany, gdy wskaźnik OSMA zmieni kierunek w dół ;;
Is triggered if OSMA changes direction upwards;Jest uruchamiany, gdy wskaźnik OSMA zmieni kierunek w górę ;;
Is triggered if OSMA is falling;Jest uruchomiony, gdy wskaźnik MA obniża się ;;
Is triggered if OSMA is rising;Jest uruchomiony, gdy wskaźnik MA rośnie ;;
Pivots;Pivots ;;
RSIPeriod;RSIPeriod ;;
sF;sF ;;
wF;wF ;;
Is triggered if QQE Value1 changes direction downwards;Jest uruchamiany, gdy Wartość1 wskaźnika QQE zmieni kierunek w dół ;;
Is triggered if QQE Value1 changes direction upwards;Jest uruchamiany, gdy Wartość1 wskaźnika QQE zmieni kierunek w górę ;;
Is triggered if QQE Value1 is falling;Jest uruchomiony, gdy Wartość1 wskaźnika QQE obniża się ;;
Is triggered if QQE Value1 is rising;Jest uruchomiony, gdy Wartość1 wskaźnika QQE rośnie ;;
Is triggered if QQE Value2 is falling;Jest uruchomiony, gdy Wartość2 wskaźnika QQE obniża się ;;
Is triggered if QQE Value2 is rising;Jest uruchomiony, gdy Wartość2 wskaźnika QQE rośnie ;;
Is triggered if RSI changes direction downwards;Jest uruchamiany, gdy wskaźnik RSI zmieni kierunek w dół ;;
Is triggered if RSI changes direction upwards;Jest uruchamiany, gdy wskaźnik RSI zmieni kierunek w górę ;;
Is triggered if RSI is falling;Jest uruchomiony, gdy wskaźnik RSI obniża się ;;
Is triggered if RSI is rising;Jest uruchomiony, gdy wskaźnik RSI rośnie ;;
Is triggered if StdDev changes direction downwards;Jest uruchamiany, gdy StdDev zmieni kierunek w dół ;;
Is triggered if StdDev changes direction upwards;Jest uruchamiany, gdy StdDev zmieni kierunek w górę ;;
Is triggered if StdDev is falling;Jest uruchomiony, gdy StdDev obniża się ;;
Is triggered if StdDev is rising;Jest uruchomiony, gdy StdDev rośnie ;;
%K Period;%K Okres ;;
%D Period;%D Okres ;;
MA Method;MA Metoda ;;
Is triggered if Stochastic changes direction downwards;Jest uruchamiany, gdy Stochastic zmieni kierunek w dół ;;
Is triggered if Stochastic changes direction upwards;Jest uruchamiany, gdy Stochastic zmieni kierunek w górę ;;
Is triggered if Stochastic is falling;Jest uruchomiony, gdy Stochastic obniża się ;;
Is triggered if Stochastic is rising;Jest uruchomiony, gdy Stochastic rośnie ;;
The Williams Percent Range is a momentum indicator that is designed to identify overbought and oversold areas in a nontrending market.;The Williams Percent Range to wskaźnik momenta, którego celem jest identyfikacja obszarów nadpopytu i nadpodaży na rynku poruszającym się w trendzie bocznym. ;;
Is triggered if Williams%R changes direction downwards;Jest uruchamiany, gdy wskaźnik Williams%R zmieni kierunek w dół ;;
Is triggered if Williams%R changes direction upwards;Jest uruchamiany, gdy wskaźnik Williams%R zmieni kierunek w górę ;;
Is triggered if Williams%R is falling;Jest uruchomiony, gdy wskaźnik Williams%R obniża się ;;
Is triggered if Williams%R is rising;Jest uruchomiony, gdy wskaźnik Williams%R rośnie ;;
Close all positions that fit the criteria;Zamknij wszystkie spełniające kryteria pozycje ;;
Magic number that can identify the order.;Magic number, na podstawie którego zlecenie może być zidentyfikowane. ;;
Comment can be also used to identify the order. In case of Comment, order matches if the order comments contains the text specified here.;Zlecenie może być również zidentyfikowane w oparciu o zamieszczony komentarz. Co do komentarzy zlecenia pasują do siebie, jeśli komentarze do zleceń zawierają podany tutaj tekst. ;;
Order identification;Identyfikacja zlecenia ;;
Close most profitable position that fits the criteria;Z pozycji spełniających kryteria, zamknij najbardziej dochodową z nich ;;
Close specified position or its part;Zamknij określoną pozycję albo jej część ;;
Order size;Wielkość zlecenia ;;
Close least profitable position that fits the criteria;Z pozycji spełniających kryteria, zamknij najmniej dochodową z nich ;;
Sets Profit Target to a specified level. If PT already exists it will be moved.;Ustaw Profit Target na określony poziom. Jeśli PT jest już ustawiony, zostanie przesunięty. ;;
Profit Target;Profit Target ;;
Sets Stop Loss to a specified level. If SL already exists it will be moved.;Ustaw Stop Loss na określony poziom. Jeśli SL jest już ustawiony, zostanie przesunięty. ;;
Stop Loss;Stop Loss ;;
Opens limit order at given price;Otwiera zlecenie typu limit na podanej cenie ;;
Opens order at current market price;Otwiera zlecenie po obecnej cenie rynkowej ;;
Magic number is used to identify this trade, it should be unique for every trade you open.;Magic number służy do identyfikacji tej transakcji, powinien więc być unikalny dla każdego otwieranego zagrania. ;;
If set to true, it will allow to place multiple trades with the same Magic Number;Jeśli ustawione na true, pozwolisz na składanie wielu zleceń o tym samym Magicznym Numerze ;;
Opens stop order at given price;Otwiera zlecenie typu Stop na danej cenie ;;
Number of bars this pending order will be valid, after then it expires. 0 means it never expires.;Liczba słupków, jak długo dane zlecenie oczekujące będzie ważne, a po upływie tego czasu wygaśnie. 0 oznacza, że ??nigdy nie wygaśnie. ;;
If existing stop order with the same identification exist, should it be replaced?;Jeśli istnieje już zlecenie typu stop o tym samym identyfikatorze, czy należy je zastąpić? ;;
Advanced;Zaawansowane ;;
Replace Existing Order;Zastąp Istniejące już Zlecenia Oczekujące ;;
Opens order at current market price<br/> If there already is existing order to an opposite direction, it closes it first.;Zlecenie zostaje otwarte po obecnej cenie rynkowej<br/>Jeśli istniałoby już zlecenie w kierunku przeciwnym, najpierw zamknie je. ;;
Number constant;Liczba stała ;;
Boolean Variable;Zmienna Logiczna ;;
Double Variable;Zmienna Podwójnej Precyzji ;;
Integer Variable;Zmienna Całkowita ;;
Assigns a value to the variable;Przypisz wartość do zmiennej ;;
Choose variable to which you want to assign some value;Wybierz zmienną, do której chcesz przypisać wartość ;;
Define your own action. You can specify any valid MQL command here, or call a custom MQL function defined in /code/CustomFunctions.mq4 file (only desktop version);Określ własne działanie. Możesz określić dowolne polecenie MQL lub wywołać funkcję zdefiniowaną w pliku /code/CustomFunctions.mq4 ;;
Draws Down Arrow;Rysuje Strzałkę w Dół ;;
Draws Up Arrow;Rysuje Strzałkę w Górę ;;
Log message to a given file. The file will be placed in {MT4}/tester/files (for backtest) or in {MT4}/experts/files (for real trading);Wiadomość dziennika do danego pliku. Plik zostanie umieszczony w {MT4}/tester/files(for backtest) lub w {MT4} /expert/files(for real trading) ;;
Logs the specified text to a journal. The text is written to Strategy Tester : Journal during backtest, and to Terminal : Experts during live trading.;Loguje określony tekst do dziennika. Tekst został zapisany do Testera Strategii : Do dziennika podczas backtestu i do Terminalu : Specjaliści podczas handlu rzeczywistego. ;;
Sends email with specified text. It relies on correct SMTP settings in MT4 in Tools : Options : Email;Wysyła e-mail z określonym tekstem. Opiera się na poprawnych ustawieniach SMTP w Narzędziach MT4: Opcje:  E-mail ;;
Returns account balance in account currency.;Zwraca saldo konta w walucie konta. ;;
Returns account equity in account currency.;Zwraca wartość konta w walucie konta. ;;
Returns number of bars since the specified order was opened.;Zwraca liczbę słupków od momentu otwarcia danego zlecenia. ;;
Returns last closed P/L in money for order with given Magic Number. It will return 0 if the order hasn't closed yet. If Magic Number is 0, it will return closed P/L of last order.;Zwraca ostatni zrealizowany P/L w wartości pieniężnej transakcji o danym Magic Number. Zwróci 0, jeśli transakcja jeszcze nie została zamknięta. Jeśli Magic Number wynosi 0, zwróci ono zrealizowany P/L ostatniej transakcji. ;;
Leave at 0 for very last trade. 1 means trade befor ethe last one, 2 means trade before that, etc.;Pozostaw wartość 0 dla zupełnie ostatniej transakcji. 1 oznacza 1 transakcję przed ostatnią, 2 oznacza transakcję przed nią, itp. ;;
Returns last closed P/L in pips for order with given Magic Number. It will return 0 if the order hasn't closed yet. If Magic Number is 0, it will return closed P/L of last order.;Zwraca ostatni zrealizowany P/L w pipsach transakcji o danym Magic Number. Zwróci 0, jeśli transakcja jeszcze nie została zamknięta. Jeśli Magic Number wynosi 0, zwróci ono zrealizowany P/L ostatniego transakcji. ;;
Returns true if direction of last order matches. Considers only executed orders, not pending orders that were closed.;Zwraca wartość true, jeśli kierunek ostatniego zlecenia zgadza się. Bierze pod uwagę tylko zrealizowane zlecenia, a nie te oczekujące, które zostały zamknięte. ;;
Returns true is direction of last order doesn't match the specified direction. Considers only executed orders, not pending orders that were closed.;Zwraca wartość true, jeśli kierunek ostatniego zlecenia nie zgadza się z podanym kierunkiem. Bierze pod uwagę tylko zrealizowane zlecenia, a nie te oczekujące, które zostały zamknięte. ;;
Returns current market position, it will search for all orders that fit the criteria. If there are orders to both long and short, it will return direction of first order found.;Zwraca obecną pozycję rynkową, wyszuka wszystkie zamówienia, które spełniają kryteria. Jeśli są zlecenia zarówno na Long, jak i na Short, zwróci kierunek pierwszego znalezionego zlecenia. ;;
Is triggered if the first identified live order that fits the criteria is Long. It doesn't consider pending orders.;Jest uruchamiany, gdy pierwsze zidentyfikowane zlecenie, które spełnia kryteria na Long. Nie uwzględnia zleceń oczekujących. ;;
Is triggered if the first identified live order that fits the criteria is Short. It doesn't consider pending orders.;Jest uruchamiany, gdy pierwsze zidentyfikowane zlecenie, które spełnia kryteria W kierunku na Short. Nie uwzględnia zleceń oczekujących. ;;
Returns number of market positions that fit the criteria.;Zwraca liczbę pozycji rynkowych, które spełniają kryteria. ;;
Returns the sum of all open positions that fit the criteria.;Zwraca liczbę wszystkich otwartych pozycji, które spełniają kryteria. ;;
Returns true if there wasn't active trade that was closed recently - which means at the same bar or even the same minute. This block can be used to filter too frequent trading and improve backtesting accuracy.;Zwraca wartość true, jeśli nie doszło niedawno do zamknięcia aktywnej transakcji - tzn. ?na tym samym słupku albo w samej minucie. Ten blok może być użyty do filtrowania zbyt częstych transakcji i poprawy dokładności backtestowania. ;;
Returns open P/L for specified order in money. If you'll not specify any order, it will return sum of open P/L for all active orders.;Zwraca otwarty P/L określonego zlecenia w pieniądzach. Jeśli nie wskażesz konkretnego zlecenia, zwróci ono sumę otwartego P/L wszystkich aktywnych zleceń. ;;
Returns open P/L for specified order in pips. If you'll not specify any order, it will return sum of open P/L for all active orders.;Zwraca otwarty P/L określonego zlecenia w pipsach. Jeśli nie wskażesz konkretnego zlecenia, zwróci ono sumę otwartego P/L wszystkich aktywnych zleceń. ;;
Returns open price level for specified order;Zwraca poziom ceny otwarcia danego zlecenia ;;
Returns Profit Target level for specified order;Zwraca poziom Profit Targetu danego zlecenia ;;
Returns Stop Loss level for specified order;Zwraca poziom Stop Lossa danego zlecenia ;;
Is triggered when there doesn't exist specified pending order;Jest uruchamiane, gdy nie istnieje dane zlecenie oczekujące ;;
Is triggered when there exists specified pending order;Jest uruchamiane, gdy istnieje dane zlecenie oczekujące ;;
Returns true if there was active trade that was closed recently - which means at the same bar or even the same minute.;Zwraca wartość true, jeśli doszło niedawno do zamknięcia aktywnej transakcji - tzn. ?na tym samym słupku albo w samej minucie. ;;
Check if trade closed this bar.;Sprawdź, czy na tym słupku transakcja została zamknięta. ;;
Check if trade closed in the last minute.;Sprawdź, czy transakcja została zamknięta w ostatniej minucie. ;;
Close Condition;Warunek Zamknięcia ;;
Arithmetic Holding Period Return;Arytmetyczny Zwrot Okresu Trzymania ;;
Ambiguous Trades;Niejednoznaczne Transakcje ;;
Ambiguous Trades - trades that start and end at the same bar;Niejednoznaczne Transakcje - transakcje rozpoczynające się i kończące na tym samym słupku ;;
Ambiguous Trades %;% Niejednoznacznych Transakcji ;;
Ambiguous Trades Percentage - trades that start and end at the same bar;% Niejednoznacznych Transakcji - transakcje rozpoczynające się i kończące na tym samym słupku ;;
Annual Percentage Return vs Drawdown ratio;Stosunek Rocznej Procentowej Stopy Zwrotu do Spaku Wartości ;;
Avg. Abs Trade;Średnia Pełna Transakcja ;;
Average Absolute Trade (including losing trades);Średnia Pełna Transakcja (w tym transakcje tracące) ;;
Avg Consec. Losses;Średnia Sukcesywnych Strat ;;
Average Consecutive Losses;Średnia Sukcesywnych Strat ;;
Avg Consec. Wins;Średnia Sukcesywnych Wygranych ;;
Average Consecutive Wins;Średnia Sukcesywnych Wygranych ;;
Avg. Profit Per Day;Średni Dzienny Dochód ;;
Avg. Profit Per Month;Średni Miesięczny Dochód ;;
Avg. Profit Per Year;Średni Roczny Dochód ;;
Avg. Trade;Średnia Ilość Transakcji ;;
Avg. Trades Per Day;Średnia Ilość Transakcji Dziennie ;;
Avg. Trades Per Month;Średnia Ilość Transakcji Miesięcznie ;;
Avg. Trades Per Year;Średnia Ilość Transakcji Rocznie ;;
Average Winning Trade;Średnia wielkość dochodowej transakcji ;;
Backtest Duration (s);Czas Backtestu (s) ;;
Backtest duration in seconds;Czas Backtestu w sekundach ;;
CAGR;CAGR ;;
Compound Annual Growth Rate;Składana roczna stopa wzrostu ;;
CalmarRatio;CalmarRatio ;;
Commission;Opłata Prowizyjna ;;
Degrees of freedom;Stopnie niezależności ;;
Max Drawdown in %;Maksymalne obsunięcie w % ;;
Max DD pips;Maksymalne DD % ;;
Max Drawdown in pips;Maksymalne obsunięcie w pipsach ;;
Exposure = # bars in all positions / total # bars in the sample;Ekspozycja = # słupków we wszystkich pozycjach / łącznie # słupków w próbce ;;
Gross profit;Zysk Brutto ;;
Initial deposit;Wstępny depozyt ;;
Max Consec. Losses;Maks. Sukcesywnych  Strat ;;
Maximum Consecutive Losses;Maksimum Sukcesywnych Strat ;;
Max Consec. Wins;Maks. Sukcesywnych Wygranych ;;
Maximum Consecutive Wins;Maksimum Sukcesywnych Wygranych ;;
Max Profit;Maksymalny Zysk ;;
Mini equity chart;Mini wykres equity ;;
# of canceled;# z anulowanych ;;
Number of canceled trades;Ilość anulowanych transakcji ;;
# of losses;# strat ;;
Number of losses;Ilość stratnych transakcji ;;
# of profits;# zysków ;;
Number of profits;Ilość zyskownych transakcji ;;
Payout ratio;Współczynnik wypłaty (Payout Ratio) ;;
Results Name;Nazwa Wyników ;;
RSquared;RSquared ;;
RSquared - how straight is the equity curve;RSquared - prostoliniowość krzywej kapitału ;;
Sharpe Ratio (annualized);Współczynnik Sharpe'a (ujęty rocznie) ;;
Strategy Quality Number;Numer jakości strategii ;;
Strategy Quality Number Score;Wynik Numeru Jakości Strategii ;;
Stability - how straight and steep is the equity curve;Stabilność - jak prosta i stroma jest krzywa kapitału ;;
Standard Deviation of Trades;Standardowe Odchylenie Zagrań ;;
Symbol on which the test was made;Symbol, na którym wykonano test ;;
How symmetrical is profit between Long and Short side?;Wielkość symetrii zysku między wynikami na Long i na Short ;;
TimeFrame;Interwał Czasowy ;;
Timeframe on which the test was made;Interwał czasowy, na którym wykonano test ;;
Total Trading Days;Łącznie dni handlowych ;;
Total Trading Months;Łącznie miesięcy handlowych ;;
Total Trading Years;Łącznie lat handlowych ;;
Trades Symmetry;Symetria Transakcji ;;
How symmetrical is number oftrades between Long and Short side?;Wielkość symetrii ilości transakcji między wynikami na Long i na Short ;;
Winning Percent;Procent Wygranych ;;
Worst Year Profit;Najsłabszy Rok pod względem Zysku ;;
ZProbability;ZPrawdopodobieństwo ;;
ZScore;ZWynik ;;
Balance;Saldo ;;
BarsInTrade;Słupków w Zagraniu ;;
Close type;Typ Zamknięcia ;;
Comm/Swap;Prowizje/Swap ;;
MAE ($);MAE ($) ;;
MAE (pips);MAE (pipsy) ;;
MFE ($);MFE ($) ;;
MFE (pips);MFE (pipsy) ;;
Orig. Open time;Pierwotny Czas otwarcia ;;
% Drawdown;Obsunięcie w % ;;
Profit/Loss Pct;Zysk/Strata w Pct ;;
