Portfolio (if exists);Portfolio (pokud existuje)
Main data;Hlavní data
Problem with license? Click here;Problém s licencí? Klikněte zde
Point value in $;Hodnota bodů v USD
Pip/Tick Size;Pip/Tick velikost
Data for imeframe;Data pro timeframe
missing, computing from base timeframe;nenalezeno, vypočteno z výchozího timeframe
computed;vypočítané
"Evolution cancelled - ""+e.getMessage()+"" - Starting evolution again";"Evoluce zrušena - ""+e.getMessage()+"" - Spouštím znovu evoluci"
Your system is out of memory. Please close other \nrunning applications and try this operation again.;Operačnímu systému došla paměť. Prosím ukončete ostatní \nspuštěné aplikace a opakujte tuto akci znovu
not used;není použito
Walk-Forward Efficiency < %d %%. Strategy performed with rate less than %d %% of results achieved by optimization part.;Walk-Forward Efficiency < %d %%. Výkon strategie je nižší než %d %% výsledků dosaženého v optimizační části.
Walk-Forward Efficiency > %d %%. Strategy performed at rate %d %% or better of results achieved by optimization;Walk-Forward Efficiency > %d %%. Výkon strategie je %d %% nebo lepší v porovnání s výsledky dosaženými v optimizační části.
No run had drawdown bigger than  %d %% of initial capital, the biggest drawdown was %d %% in Initial Optimization period;Žádná z simulací neměla drawdown větší než  %d %% vstupního kapitálu, největší drawdown byl %d %% a nacházel se ve výchozí optimizační periodě.
No run had drawdown bigger than  %d %% of initial capital, the biggest drawdown was %d %% in run # %d;Žádná z simulací neměla drawdown větší než  %d %% vstupního kapitálu, hodnota největšího drawdownu byla %d %% a nastala v běhu # %d
All runs had more than required %d number of trades, the minimum number of trades was %d in Initial Optimization period;Všechny simulace měly větší než požadovaný  %d počet obchodů , minimální počet obchodů byl %d v počáteční optimalizační periodě.
All runs had more than required %d number of trades, the minimum number of trades was %d in run # %d;Všechny chody měly více než požadovaný %d počet obchodů, minimální počet obchodů byl v %d v simulacích # %d
%d criteria passed, %d were needed;%d criteria passed, %d were needed
Runs;Chody
Optimization simulation error;Chyba v optimalizaci
Strict;Přísný
Fill Type;Typ plnění
Fill algorithm used for backtesting;Vyplňte algoritmus pro backtest
Strict Stop Prices;Přísné Stop hodnoty 
"If true, Stop order is taken only if stopprice is correct (above/below current price. If set to false, if stop price is incorrect, the order is opened as market.""), GenerationConst.ENGINE_NINJATRADE";"Pokud je true, Stop příkaz je akceptován, pokud je stop cena správná(nad/pod aktuální cenou. Pokud je nastaveno  na false a pokud je stop cena nesprávná, obchod je otevřen za Market""), GenerationConst.ENGINE_NINJATRADE"
Pending Orders Valid One Bar;Čekající pokyn je platný jeden Bar
If true, pending orders are always valid for one bar only - for compatibility with Tradestation.;Pokud je true, čekající příkaz je platný pouze jeden bar - kompatibilita pro Tradestation.
If true (recommended), the existing pending order is replaced with the new one when there is a new signal. Otherwise pending order is not updated until it expired.;Pokud je true (doporučeno), existující čekající příkaz je nahrazen novým, když nastane signál. Jinak není aktualizován dokud nevyprší.
IS T;IS T
In sample Training;In sample Trénink
IS V;IS V
In sample Validation;In sample ověření
Population fitness;Hodnocení populace
Training Period vs Validation period cannot be smaller than 20%.;Training Perioda vs Perioda ověření nemůže být menší než 20%.
Genetic Options Error;Chyba nastavení genetiky
Training Period vs Validation period cannot be bigger than 80%.;Training Perioda vs Perioda ověření nemůže být větší než 80%.
You have to specify Indicator code for NinjaTrader indicator!;Musíte specifikovat kód indikátoru pro NinjaTrader indikátor!
Custom Indicator Definition Error;Chyba definice vlastního indikátoru.
You have to specify MetaTrader directory for using MT4!;Musíte upřesnit adresář s instalací Metatraderu pro použití s MT4!
MetaTrader Definition Error;Chyba definice MetaTraderu
You have to specify Symbol in MetaTrader for using MT4!;Musíte specifikovat symbol v MetaTraderu pro použití v MT4!
You have to specify MetaTrader Data folder for using MT4 Build 600+!;Musíte specifikovat datový adresář v MetaTraderu pro použití MT4 Build 600+!
only for MetaTrader;Pouze pro MetaTrader
Indicator code;kód indikátoru
only for NinjaTrader;Pouze pro NinjaTrader
Enter the NinjaScript code that you used for exporting the indicator,<br>for example: MACD(12, 26, 9).Avg[0];Vložte  NinjaScript kód co jste použili pro exportování indikátoru,<br>například: MACD(12, 26, 9).Avg[0]
MT4 Build 600+;MT4 Build 600+
MetaTrader Data folder;MetaTrader data adresář
StrategyQuant is unable to write to %s, the folder is read-only.;StrategyQuant nemůže zapisovat do %s, adresář je pouze pro čtení.
Try to save into another directory.;Zkuste uložit do jiného adresáře.
StrategyQuant is unable to write to %s, the folder is either full or read-only.;StrategyQuant nemůže zapisovat do %s, adresář je plný neboje pouze pro čtení.
Unable to load .ini file for MT4 data export.;Nepodařilo se načíst .ini soubor pro MT4 data export.
Point Value in $;Hodnota bodu v $
what is one pip/tick unit?;Jaká je jednotka pip/tick?
what is the money value of one point?;Jaká je hodnota jednoho bodu?
pips/ticks;pips/ticks
what is minimal step for pip/tick unit?;Jaká je minimální jednotka pip/tick?
Data type;Datový typ
Timestamp represents start of bar time (MetaTrader, Dukascopy data);Časové razítko představuje čas začátku baru (MetaTrader, Dukascopy data)
Timestamp represents end of bartime (NinjaTrader, Tradestation, futures data);Časové razítko představuje čas konec baru (NinjaTrader, Tradestation, futures data)
You have to select correct type of data!;Musíte vybrat správný typ dat.
Data type error;Chyba datového formátu
Cannot change a parameters of pre-defined file format!;Nejde změnit parametr předdefinovaného formátu souboru!
Pre-defined file format;Předdefinovaný formát souboru
Backtest Engine;Backtest modul
Allow only engine symbols;Povolené pouze symboly enginu
Symbol '%s' data type doesn't support computation of higher timeframes, you can use only %s timeframe!;Symbol '%s' dat nepodporuje přepočet dat na vyšší timeframe, můžete použít pouze %s timeframe!
Pending orders valid for one bar;Čekající pokyn je platný jeden Bar
Rewrite Pending Orders;Přepisovat čekající objednávky
NinjaTrader;NinjaTrader
MetaTrader;MetaTrader
True;True
False;False
Total score;Celkové scóre
Profit;Zisk
Efficiency;Účinnost
Distribution;Distribuce
Walk Forward Optimization;Walk Forward Optimalizace
Configure score criteria;Nastavit scóre kritérium
Use the controls below to configure the limit values for each performance property;Pomocí uvedených hodnot můžete konfigurovat mezní hodnoty pro každou vlastnost výkonu
How many of criteria passed their limit values.;Kolik z kritérií prošlo minimálními hodnotami
Total profit of the strategy during the Walk-Forward optimization.;Celkový profit v průběhu Walk-Forward optimalizace
Strategy performance in run part should be at least given % of optimization part.;Výkon strategie v simulaci by měl být dán alespoň % z optimalizační části.
At least given % of runs must be profitable.;nejmenší dané % simulací musí být ziskové.
Distribution of profits between runs should be balanced. No run can contribute more than given % of profit.;Rozdělení zisku mezi simulace by mělo být vyvážené. Žádný chod nemůže přispět více než daným % ze zisku.
Every run must have drawdown smaller than specified.;Každá simulace musí mít menší DrawDown je bylo nastaveno
Every run must have at least given number of trades.;Každá simulace musí mít více obchodů 
Manage Views of Databank;Spravovat zobrazení Databanky
Manage;Spravovat
IS/OOS Ratio;IS/OOS Poměr
Compute fitness from;Vypočítat fitness z
Restart if fitness of;Restartovat pokud je fitness z
generation(s) if:;generovat pokud:
Restart evolution after ;Restartovat evoluci po 
stagnates for;stagnace po dobu
Divide In Sample period to Training / Validation;Rozdělit In Sample období na trénink / ověření
Training;Trénink
Validation;Validace
Max tree depth:;Maximální hloubka
Force for all generations;Síla všech generací
If unchecked, maximum depth will be enforced only for the initial population. Next generations can have depth bigger than this maximum.;Pokud není zaškrtnuto, maximální hloubka bude vynucena pouze pro počáteční populaci. Další generace mohou mít hloubku větší než toto maximum.
Randomize trades order, with method %s;Zamíchání pořadí obchodů metodou% s
Randomly skip trades, with probability %d %%;Náhodné vynechání obchodů, s pravděpodobností %d %%
Randomize strategy parameters, with probability %d %% and max change %d %%;Náhodné zamíchán parametrů s pravděpodobností %d %% a maximální změnou %d %%
Randomize starting bar, with max change %d;Náhodná počáteční svíčka, s maximální změnou %d
Randomize history data, with probability %d %% and max price change %d %% of ATR;Náhodná simulace historických dat, s pravděpodobností %d %% a s maximální změnou ceny %d %% ATR
Randomize spread from %.2f to %.2f;Náhodná simulace spreadu od %.2f do %.2f
Randomize slippage from %.2f to %.2f;Náhodná simulace skluzu od %.2f do %.2f
Randomize min distance from price from %.2f to %.2f;Náhodná simulace odstupu od ceny od %.2f do %.2f
Randomize trades order parameters;Náhodné zamíchání pořadí obchodů
Randomly skip trades parameters;Náhodné vynechání obchodů
Randomize strategy parameters;Náhodná změna parametrů
Randomize starting bar parameters;Náhodná změna počáteční svíčky
Randomize history data parameters;Náhodná simulace historických dat
Randomize spread parameters;Náhodný spread
Randomize slippage parameters;Náhodný skluz
Randomize min distance from price parameters;Náhodná simulace odstupu od ceny
<html><body><b>Note!</b> If you choose this option then robustness tests will be tested with Selected Timeframe precision, while original strategy will be tested with configured precision.<br/>This might cause difference in results between original strategy and simulations because of different precision.<br/>To avoid this, use Selected Timeframe precision in Setings : Data.</body></html>;<html><body><b>Note!</b> Pokud zvolíte tuto možnost, budou testy robustnosti testovány s přesností zvoleného časového rámce, zatímco původní strategie bude testována s nakonfigurovanou přesností.<br/>To může způsobit rozdíl ve výsledcích mezi původní strategií a simulacemi kvůli různé přesnosti.<br/>Abyste tomu zabránili, použijte jiné nastavení v záložce: data</body></html>
Exact;přesný
Resampling;Převzorkování
Method;Metoda
Probability;Pravděpodobnost
Max change;Maximální změna
Min;Min
Max;Max
<html>Checking this will restrict ATR to be used only for stop/limit prices or Stop Loss/Profit Target</html>;<html>Pokud je nastaveno bude omezovat použití ATR pouze pro ceny stop / limit nebo Stop Loss / Profit Target</html>
ATR Multiple;ATR násobení
Maximum:;Maximum:
in pips;v pips
in money;in penězích
<html>SL/PT in money is computed from trading of 1 standard lot/contract</html>;<html>SL/PT v penězích se vypočítává z obchodování 1 standardního lotu/contractu</html>
Walk-Forward type;Walk-Forward typ
Simulated;Simulovaný
Portfolio Analysis;Portfolio Analýza
No update information found.;Není dostupná nová aktualizace
RECOMMENDED UPDATE;Doporučená aktualizace
REQUIRED UPDATE;NUTNÁ AKTUALIZACE PROGRAMU
Apply;potvrdit
<strong>New update available.</strong>;<strong>Dostupná aktualizace programu</strong>
In Sample - Training;In Sample - Trénink
In Sample - Validation;In Sample - Ověření
Trades by duration;Doba trvání obchodu
P/L by trade duration;P/L podle délky obchodu
Long Profit/Loss;Long Zisk/Ztráta
Short Profit/Loss;Short Zisk/Ztráta
days;dní
hours;hodin
mins;minut
Others;Jiné
Some report(s) cannot be saved to a HTML format.;Některé report(y) nemohou být uloženy do HTML formátu.
List of unsaved reports ;Výpis neuložených reportů
Save report(s) to a HTML format error;Uložit chybné report(y) do HTML
Saving report(s) to a HTML format;Ukládám report(y) do HTML formátu
The selected reports will be saved to a directory of your choice with a given prefix.;Vybrané reporty budou uloženy do adresáře dle vašeho výběru s daným prefixem
Copy to Clipboard;Zkopírovat do schránky
Copy to clipboard;Zkopírovat do schránky
Cut;Vyjmout
Paste;Vložit
Select All;Vybrat vše
Manage Views of Trade List;Spravovat pohledy ve Výpisu obchodů
PL in money by Year ;PL v penězích podle roků 
PL in pips by Year;PL v pips podle roků
PL in % by Year;PL v % podle roků
Ticket;Ticket
Cummulative P/L;Kumulativní P/L
P/L in money;P/L v penězích
Cummulative money P/L;Kumulativní v penězích P/L
P/L in pips;P/L v pips
Cummulative pips P/L;Kumulativní v pips P/L
P/L in %;P/L in %
Cummulative % P/L;Kumulativní % P/L
Data for timeframe;Data pro timeframe
There is a problem in Settings - Strategy Options.\nThe Stop Loss/Profit Target of this strategy is smaller than minimum allowed SL/PT value!;Nastal problém v nastavení  - Nastavení Strategie.\nThe Stop Loss/Profit Target této strategie je menší než minimum povolené hodnoty SL/PT!
Please decrease Minimum SL/PT value.\n\n;Prosím zmenšete minimální hodnotu SL/PT .\n\n
 SL/PT size warning; varování hodnoty SL/PT 
There is a problem in Settings - Strategy Options.\nThe Stop Loss/Profit Target of this strategy is bigger than maximum allowed SL/PT value!;Nastal problém v nastavení  - Nastavení Strategie.\nThe Stop Loss/Profit Target této strategie je větší než minimum povolené hodnoty SL/PT!
Please increase Maximum SL/PT value.\n\n;Prosím zvyšte maximální SL/PT hodnotu.\n\n
TestingO ;TestingO 
Default;Výchozí
StrategyQuant Help;StrategyQuant Nápověda
StrategyQuant Help (PDF);StrategyQuant Nápověda (PDF)
MetaTrader4 EA Guide (PDF);MetaTrader4 EA Nápověda (PDF)
NinjaTrader Strategies Quick Guide (PDF);NinjaTrader Strategies Nápověda(PDF)
Symbol Full Name/Description;Úplné jméno symbolu/Popis
decimals;desetinná místo
Clear;Vymazat
Most used;Nejvíce používané
Main;Hlavní
Robustness data (if exists);Data Robustnosti (pokud jsou k dispozici)
Additional data (if exists);Dodatečná data (pokud jsou k dispozici)
Evolution data (if exists);Data evoluce (pokud jsou k dispozici)
IS/OOS Ratios;IS/OOS Poměry
Lots decimals;Desetinná místa lotů
Lots will be rounded to selected number of decimal places. Use 2 microlots, 1 for minilots and 0 for stocks and futures;Loty budou zaokrouhleny na vybranou desetinnou hodnotu Použijte prosím 2 desetinná místa pro microloty, 1 pro miniloty a 0 pro akcie a futures
Maximum lots;Maximální loty
The biggest lot size allowed;největší povolené loty
Preset selected params;Přednastavené vybrané parametry
with;s
distribution;distribuce
Param values;Hodnoty parametrů
Load Parameters;Načíst parametry
Save Parameters;Uložit parametry
SL/PT in money is computed from trading of 1 standard lot/contract;SL/PT v penězích je vypočítán z obchodování  1 standard lot/contract
Please select at least one parameter.;Prosím vyberte alespoň jeden parametr
Preset selected parameters;Přednastavené vybrané parametry
Actions;Akce
Set Start to Original value;Nastavit Start na původní hodnotu
Preset selected parameters with;Přednastavené vybrané parametry s
Start shouldn't be equal to stop.;Začátek by se neměl rovnat konci. 
Start must be smaller than stop or step must be negative.;Začátek musí být menší než konec nebo krok musí být záporný. 
future;Budoucnost
Type here to filter.;Pro filtraci pište..
Select custom condition;Vyberte vlastní podmínku
Testing2;Testing2
Testing3;Testing3
runs;chody
Adding the portfolio into databank.;Přidávám portfolio do databanky.
Loading the portfolio into Results tab.;Načítám portfolio do databanky
Computing summary statistics.;Počítám celkové statistiky
Annual % profit in run vs optimization part (in percent).<br>Value above 100% means that strategy performs better in run than in optimization part.;Roční % zisk v simulacích vs optimalizační části (v procentech).<br>Hodnota nad 100% znamená že strategie má lepší výkon v simulacích než v optimalizační části.
Drawdown in run vs optimization part (in percent).<br>Value above 100% means that strategy has worse drawdown in run than in optimization part.;Drawdown simulacích vs optimalizační části (v procentech).<br>Hodnota nad 100% znamená že strategie má horší drawdown simulacích než v optimalizační části.
Maximal value of Drawdown in all the runs.;Maximální Drawdown ve všech simulacích.
Maximal % value of Drawdown in all the runs.;Maximální % hodnota Drawdownu ve všech simulacích
Maximal value of Net Profit in all the runs.;Maximální hodnota celkového zisku ve všech simulacích
Maximal Net Profit in all the runs as percentage of total profit.<br/>Ideally we don't want any run to have too big % share on the final profit.;Maximalní celkový zisk ve všech simulacích jako procento z celkového zisku.<br/>Ideální je nemít žádnou simulaci s příliš velkým % podílem z celkového profitu.
Maximal stagnation (trades without new equity high) in days.;Maximální stagnace (obchody bez nového high equity) ve dnech.
Maximal stagnation (trades without new equity high) in percent of all trading days.;Maximální stagnace (obchody bez nového high equity) v procentech z celkového počtu dní.
Minimal number of trades in all the runs.<br>Ideally we want each run to have reasonable number of trades.;Minimální počet obchodů ve všech simulacích<br>Ideálně je potřeba mít mít pro každou simulaci přiměřený počet obchodů.
Net Profit in percent of original strategy results.<br/>(Oonly if original strategy results are available);Celkový profit v procentech z originální strategie .<br/>(Pouze pokud jsou výsledky k dispozici)
Net profit performance in run vs optimization part (in percent).<br>Value above 100% means that strategy performs better in run than in optimization part.;Celkový zisk  simulacích vs optimalizační částí (v procentech).<br>Hodnota nad 100% znamená že strategie má lepší výsledek v simulacích než v optimalizační části.
How many runs (in percent) were profitable;Kolik simulací (v procentech) bylo profitabilních
Average Profit Factor in run vs optimization part (in percent).<br>Value above 100% means that strategy has better Profit Factor in run than in optimization part.;Průměrný Profit Factor v simulacích vs optimalizační částí (v procentech).<br>Hodnota nad 100% znamená že strategie má lepší Profit Factor simulacích než v optimalizační části.
Average Return/DD ratio in run vs optimization part (in percent).<br>Value above 100% means that strategy has better Return/DD ratio in run than in optimization part.;Průměrný zisk/DD poměr v simulacích vs optimalizační části (v procentech).<br>Hodnota nad 100% znamená že strategie má lepší zisk/DD poměr v simulacích než optimalizační části.
Average Sharpe ratio in run vs optimization part (in percent).<br>Value above 100% means that strategy has better Sharpe ratio in run than in optimization part.;Průměrný Sharpe poměr v simulacích vs optimalizační části (v procentecj).<br>Hodnota nad 100% znamená že strategie má lepší Sharpe poměr v simulacích než v optimalizační části.
3D Chart;3D Graf
Databank doesn't contain any Simple Optimization result.;Databanka neobsahuje žádný jednouchý optimalizační výsledek.
Optimization 3D Chart;3D Graf Optimalizace
Unable to display the chart.\nOptimization had to be executed with at least 2 parameters.;Nelze zobrazit graf\n Optimalizace má více než 2 parametry
Graph;Graf
Parameter 1;Parametr 1
Parameter 2;Parametr 2
TOP View;Nejlepší pohled
Bar Chart;Sloupcový Graf
3D View;3D Pohled
OOS %;OOS %
Minimum number of combinations must be smaller or equal than number of group combinations (rows x cols).;Minimální počet kombinací musí být menší nebo musí být rovno počtu kombinací (řádky x sloupce)
Strategy is robust when it finds a group of combinations with;Strategie je robustní pokud se najde skupina kombinací s
rows and;řádky a
where at least;kde alespoň
combinations are robust (passed robustness score);kombinací je robusnich (prošly skóre robustnosti)
around cell;okolo buňky
Best group of combinations;Nejlepší skupina kombinací
Number of combinations that passed;Počet úspěšných kombinací
Recommended combination: %s, which means:<br/>reoptimizing every %d days on history of %d days;Doporučená kombinace: %s, což je:<br/>provádět reoptimizaci každý %d den při historii %d dnů.
Special;Speciální
Threshold;Threshold
Walk Forward Chart;Walk Forward Graf
Value to display;Hodnoty k zobrazení
Open in new Window;Otevřít v novém okně
(only %s from %s conditions passed);(pouze %s z %s podmínek prošlo)
Robustness score for;Robustness score pro
Error!!! Unable to display WFresult chart. [Out of sample %d%%, Run %d];Error!!! Není možné zobrazit WFresult graf. [Out of sample %d%%, běh %d]
Configure robustness result;Nastavte výsledky robustnosti
Choose WF combination;Zvolte WF kombinaci
Use mouse or key arrows to grab and rotate 3D chart;Pro rotaci a pohyb 3D grafu použijte myš nebo šipky
Threshold value;Mezní hodnota
value must be above this to pass;Pro úspěšný test musí být hodnota větší než tato
Robustness result;Výsledky robustnosti
Set default;Nastavit výchozí
Configure;Nastavit
Robustness score components;Komponenty skóre robustnosti
Walk Forward results & parameters;Walk Forward výsledky & parametry 
<u>Walk-Forward Optimization - article</u>;<u>Walk-Forward optimizace - článek</u>
<u>Walk Forward matrix analysis and robustness - article</u>;<u>Walk Forward matrix analýza a robustnost - článek</u>
Error during initialization.;Error v průběhu inicializace.
Quant Analyzer will not work correctly, because it wouldn't be able to write changes to settings or database.;Quant Analyzer nebude pracovat správně, protože nemůže zapisovat změny nastavení do databáze.
Please reinstall Quant Analyzer to a normal directory, for example C:\\Trading or C:\\QuantAnalyzer.;Prosím nainstalujte znovu QuantAnalyzer do standardní složky, například C:\\Trading nebo C:\\QuantAnalyzer.
Equity (%s);Equity (%s)
Session;Session
Store chart data in the backtest result?;Ukládat hodnoty cenového grafu ve výsledcích backtestu?
Store Chart Data;Ukládat data cenového grafu
Build options;Nastavení stavby
abe;abe
Week;Týden
New...;Nový...
Save As;Uložit jako
Undo;Zpět
Redo;Dopředu
Find (Ctrl + F);Hledat (Ctrl + F)
Find next (F3);Najít další (F3)
Replace (Ctrl + H);Nahradit (Ctrl + H)
Find in files;Hledat v souborech
Compile;Kompilovat
Recompile all;Znovu kompilovat vše
Fix imports;Oprav importy
About QuantEditor;O QuantEditoru
Are you sure you want to exit?;Přejete si opravdu ukončit program?
Line;Řádek
Column;Sloupec
Ready;Připraven
Monitor;Monitor
Heap;Halda
Used: %.2f MB;Použito: %.2f MB
Enter name of cloned file;Zadejte jméno zkopírovaného souboru
Class name cannot be blank.;Název třídy nesmí být prázdný.
File name cannot contain spaces or special characters.;Název souboru nesmí obsahovat mezery nebo speciální znaky.
Please choose a different name.;Prosím zvolte jiný název.
A file with this name already exists.;Soubor s tímto názvem už existuje.
An error has occurred while cloning the file.;Nastala chyba při kopírování souboru.
Please see the Log for more details.;Pro více informací prosím zobrazte log.
An error has occurred while creating the new file.;V průběhu vytvoření nového souboru nastala chyba.
Name your file;Pojmenujte soubor
(Special characters or spaces are not allowed);(Speciální znaky nebo mezery nejsou povoleny)
Choose template;Zvolit šablonu
Create New;Vytvořit nový
An error occurred while saving the file.;Nastala chyba v průběhu ukládání souboru.
Log;Log
Search;Hledat
Navigator;Navigátor
Live;Live
New;Nový
Save As..;Uložit jako..
Recompile All;Znovu kompilovat vše
File '%s' contains unsaved changes.\nDo you really want to close it?;Souboru '%s' obsahuje neuložené změny.\nOpravu má být zavřen?
Close Others;Zavřít ostatní
Close All;Zavřít vše
Collapse All;Sbalit vše
Expand All;Zvětšit vše
Original version;Původní verze
This is the original, non-editable version of this Snippet from StrategyQuant. You can use it as reference point when you are editing the Live version of this snippet, and you can always revert to this original version.;Výchozí, needitovatelná verze StrategyQuant snippetu. Je možné ji použít jako šablonu pro produkční verzi nebo pro návrat do výchozího stavu.
- compiled file;- kompilovaný soubor
- uncompiled yet;- zatím nekompilováno
- error in file;- chyba v souboru
New Directory;Nová složka
Open;Otevřít
Rename;Přejmenovat
Reload from Disk;Načíst znovu z disku
Revert to original;Navrátit původní
New File;Nový soubor
Do you really want to replace the file with original version?;Opravdu chcete nahradit tento soubor jeho původní verzi?
Are you sure you want to remove '%s';Opravdu odstranit '%s'
Do you really want to refresh '%s' from disc? Unsaved changes will be lost.;Opravdu načít znovu '%s' z disku? Neuložená data budou ztracena.
Are you sure you want to rename?;Opravdu má být přejmenován?
Cannot rename file.;Není možné přejmenovat soubor.
Please check  if this file is open in another program.;Prosím ověřte zda je tento soubor není otevřen v dalším programu.
An error has occurred while renaming the file.;Nastala chyba při přejmenování souboru.
Enter a new name;Zadejte nové jméno
Find what;Najít toto
No files found.;Nebyly nalezeny žádné soubory.
No search results available. Start a search from Edit > Find in files;Nic nebylo nalezeno. Začít vyhledávání - Upravit > Hledat v souborech
Initializing database & settings...;Iniciace databáze & nastavení...
Checking updates...;Kontrola aktualizací...
Compiling snippets...;Kompilace snippetů...
Loading performance settings...;Načítání nastavení pro výkon...
Initializing building blocks...;Iniciace stavebních bloků...
Loading plugins...;Načítání pluginů...
Initializing stats computer...;Iniciace stats computer...
Initializing look & feel...;Iniciace look & feel...
Initializing engines...;Iniciace engines...
Initializing communication channels...;Iniciace komunikačních kanálů...
Checking data...;Ověřování dat...
You cannot disable random placeholders, because your strategy already contains them. Delete your random placeholders from this strategy first.;Nemůžete deaktivovat placeholders, protože jsou obsaženy ve strategii. Odstraňte nejprve placeholders ze strategie.
Are you sure you want to remove the rule?;Opravdu chcete odstranit toto pravidlo?
Non-existing action;Neexistující akce
Simple Wizard is disabled for now.;Simple Wizard je momentálně zakázán.
Empty;Prázdný
You cannot delete this chart, because it is used in one or more conditions. Change your conditions properties first.;Nemůžete odstranit tento graf, protože je součásti jedné nebo více podmínek. Upravte nejdříve nastavení podmínky.
The MainChart can not be deleted.;MainChart nemůže být odstraněn.
Choose save directory before saving.;Před uložením zvolte složku pro uložení.
Market;Market
Limit;Limit
Buy;Buy
Sell;Sell
Sell Short;Sell Short
Buy to cover;Buy to cover
none;nic
reload;znovu načíst
Load from file...;načíst ze souboru...
Recent;Nedávné
Save as...;Uložit jako...
Examples;Příklady
Get source code;Získat zdrojový kód
Backtest;Backtest
Back To Strategy Editor;Zpět do editoru strategie
Benchmark StrategyQuant speed;Porovnat rychlost StrategyQuant
estimate strategy testing time we have to run some initial benchmarks of StrategyQuant speed on this computer.;Pro určení předpokládaného času testování strategie je nutné spustit několik testu rychlosti StrategyQuantu na tomto počítači.
This benchmark will use your actual performance settings, which is:;Tento test použije aktuální nastavení výkonu, což je:
Please be patient, benchmark shouldn't take more than a couple of minutes.;Prosíme o strpení, měření by nemělo trvat déle, než pár minut.
Start benchmark;Spustit měření
Benchmark results;Výsledky měření
Total duration (data preparation / test);Celková doba trvání (příprava dat / test)
Strategy avg. time (parallel);Prům. čas strategie (paralelní)
Time per tick;Času na tick
Total ticks;Celkově ticků
Strategies per hour;Strategii za hodinu
You can repeat this benchmark by choosing Benchmark... action in the global menu on the top right corner.;Můžete zopakovat toto měření zvolením Měření... akce v hlavním menu v pravém horním rohu.
Please note that benchmark runs using standardized artifical strategy and data, so its result can be compared with other installations of SQ on another computers.;Toto měření využívá unifikovanou strategii a data, díky tomu je možné porovnávat jeho výsledky napříč různými počítači kde je spuštěn StrategyQuant.
It is only an estimation, real backtest time depends a lot on the complexity of the strategy, timeframe and data range and precision.;Toto je pouze předpokládaný čas, doba reálného backtestu závisí z velké části na složitosti strategie, timeframe a zvolené přesnosti backtestu.
beforeStart;před startem
Single threaded.;Jedno vláknový.
Reserve 1 core for UI, compute tasks in parallel on all remaining cores.;Vyhradí jedno jádro pro UI, ostatní jádra jsou použita pro zpracování úloh.
Custom number of cores - %d.;Volitelný počet jader - %d.
Max performance - running multiple tasks in parallel, using all processor cores.;Maximální výkon - úlohy jsou zpracovávány paralelně, využívá všechny jádra procesoru.
running;spuštěno
showResults;Zobrazit výsledky
Predefined parameter sets;Předdefinovaný set parametrů
Parameters of this building block. They can be generated randomly or have fixed value - you can configure it for every parameter by double-clicking on it in the grid below.;Parametry tohoto stavebního bloku. Můžou mít fixní hodnoty nebo být náhodně generovány - pro nastavení použijte dvojklik nad tabulkou níže.
If you wish SQ to choose from some most common values (for example for periods), define them as parameter sets in the;Pokud má SQ vybrat z nejpoužívanějších hodnot (například periody), nadefinujte je jako parametersety v
Predefined Parameter Sets;Předdefinované Parameter Sety
tab.;tab.
Parameters are either generated all randomly as defined in tab;Parametry jsou generovány buď náhodně, nebo na základě tabulky
or SQ can choose one of the predefined parameter sets specified below.;nebo SQ vybere jeden z předdefinovaných parametrů uvedených níže.
This allows you to define most common indicator values (for example periods). Even in parameter sets some of the parameers can be generated randomly (denoted by *), while others will have predefined value.;Toto vám umožní zvolit obvyklé hodnoty parametrů (například periody indikátorů). I v předdefinovaných parametersetech můžou být hodnoty některých parametrů generovány náhodně (označené *) ostatní budou mít předefinovanou hodnotu.
Parameter name;Název parametru
Possible values;Možné hodnoty
No parameters defined.;Žádný parametr nebyl definován.
Set name;Nastavit jméno
Add new set;Přidat nový set
Delete parameter set;Smazat parameter set
Do you want to delete selected parameter set?;Chcete smazat zvolený parameter set?
Parameters of type 'value' cannot be modified.;Parameter typu 'value' nemůže být změněn.
Symbol parameter cannot be modified;Symbol parameter nemůže být změněn
You must check at least one option;Musí být vybrána alespoň jedna volba.
Fixed value must be set;Musí být nastavená fixní hodnota
Parameter set '%s' already exists. Please choose another name;Parameter set '%s' již existuje. Prosím zvolte jiné jméno
All charts;Všechny grafy
shift;posun
period;period
SL Value;SL hodnota
SL ATR Multiple;SL ATR Multiple
SL ATR Period;SL ATR Perioda
PT Value;PT hodnota
PT ATR Multiple;PT ATR Multiple
PT ATR Period;PT ATR Perioda
Edit parameter;Upravit parametr
Parameter;Parametr
Randomly generated;Náhodně vygenerovaný
Fixed value;Fixní hodnota
Minimum;Minimum
Global;Globální
Custom;Volitelný
Global Minimum and Maximum can be configured in;Globální minimum a maximum může být nadefinováno v
What to build -> Additional build config;Co generovat -> Další nastavení pro generování
All available charts;Všechny dostupné grafy
or pick only specific charts below:;nebo zvolte konkrétní grafy níže:
Edit parameter set;Upravit parameter set
Block:;Blok:
Parameter set options;Možnosti parameter setů
Delete set;Smazat set
Parameters configuration;Konfigurace parametersetů
Double click on a parameter row to edit it;Dvojklikem zahajte úpravu parametru
Date from must be before date to;Datum od musí být dříve než datum do
Main chart;Hlavní graf
Start day;Počáteční den
End day;Koncový den
